S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,
0.05729537366548043,3.5587188612099647E-4,0.003914590747330961,0.1889679715302491,3.5587188612099647E-4,3.5587188612099647E-4,3.5587188612099647E-4,0.7441281138790036,0.003914590747330961,3.5587188612099647E-4,0.02530864197530864,0.03148148148148148,6.172839506172839E-4,6.172839506172839E-4,6.172839506172839E-4,0.24135802469135803,6.172839506172839E-4,6.172839506172839E-4,6.172839506172839E-4,0.6981481481481481,
0.065625,0.025852272727272727,2.8409090909090913E-4,0.26732954545454546,2.8409090909090913E-4,2.8409090909090913E-4,2.8409090909090913E-4,0.6366477272727272,2.8409090909090913E-4,0.003125,4.62962962962963E-4,4.62962962962963E-4,4.62962962962963E-4,0.009722222222222222,0.014351851851851852,4.62962962962963E-4,4.62962962962963E-4,0.014351851851851852,4.62962962962963E-4,0.9587962962962963,
0.02204301075268817,5.376344086021505E-4,5.376344086021505E-4,0.2532258064516129,5.376344086021505E-4,5.376344086021505E-4,5.376344086021505E-4,0.7209677419354839,5.376344086021505E-4,5.376344086021505E-4,0.009051724137931035,4.3103448275862074E-4,0.004741379310344828,4.3103448275862074E-4,4.3103448275862074E-4,0.004741379310344828,4.3103448275862074E-4,0.20732758620689656,4.3103448275862074E-4,0.7719827586206897,
0.0155893536121673,3.802281368821293E-4,3.802281368821293E-4,0.08403041825095058,3.802281368821293E-4,0.03460076045627376,3.802281368821293E-4,0.8368821292775666,0.011787072243346007,0.0155893536121673,9.345794392523365E-4,9.345794392523365E-4,9.345794392523365E-4,0.010280373831775701,0.02897196261682243,9.345794392523365E-4,0.010280373831775701,9.345794392523365E-4,9.345794392523365E-4,0.944859813084112,
6.024096385542169E-4,6.024096385542169E-4,0.036746987951807225,0.1572289156626506,6.024096385542169E-4,6.024096385542169E-4,6.024096385542169E-4,0.8018072289156626,6.024096385542169E-4,6.024096385542169E-4,3.3783783783783786E-4,0.0375,0.007094594594594595,3.3783783783783786E-4,0.0037162162162162164,3.3783783783783786E-4,0.01385135135135135,3.3783783783783786E-4,3.3783783783783786E-4,0.9361486486486488,
5.181347150259067E-4,0.010880829015544042,5.181347150259067E-4,0.14041450777202072,0.010880829015544042,0.02642487046632124,5.181347150259067E-4,0.8088082901554404,5.181347150259067E-4,5.181347150259067E-4,0.00726643598615917,0.010726643598615917,0.0038062283737024223,3.460207612456748E-4,0.010726643598615917,0.0038062283737024223,0.06955017301038063,3.460207612456748E-4,0.0038062283737024223,0.8896193771626298,
8.403361344537816E-4,8.403361344537816E-4,8.403361344537816E-4,0.2781512605042017,8.403361344537816E-4,8.403361344537816E-4,8.403361344537816E-4,0.715126050420168,8.403361344537816E-4,8.403361344537816E-4,5.076142131979696E-4,5.076142131979696E-4,5.076142131979696E-4,0.005583756345177666,0.015736040609137057,5.076142131979696E-4,0.010659898477157361,5.076142131979696E-4,5.076142131979696E-4,0.96497461928934,
0.012653061224489797,4.0816326530612246E-4,4.0816326530612246E-4,0.15142857142857144,4.0816326530612246E-4,4.0816326530612246E-4,0.008571428571428572,0.8248979591836735,4.0816326530612246E-4,4.0816326530612246E-4,0.04723404255319149,0.06851063829787235,4.2553191489361707E-4,4.2553191489361707E-4,4.2553191489361707E-4,4.2553191489361707E-4,0.15787234042553192,0.004680851063829788,4.2553191489361707E-4,0.7195744680851064,
0.04612676056338028,3.5211267605633805E-4,3.5211267605633805E-4,0.09894366197183099,3.5211267605633805E-4,3.5211267605633805E-4,0.03556338028169014,0.7503521126760563,0.06725352112676057,3.5211267605633805E-4,0.14171779141104296,0.006748466257668713,6.134969325153375E-4,6.134969325153375E-4,6.134969325153375E-4,6.134969325153375E-4,6.134969325153375E-4,6.134969325153375E-4,0.1049079754601227,0.7429447852760735,
6.622516556291391E-4,6.622516556291391E-4,0.04039735099337748,0.09337748344370861,6.622516556291391E-4,6.622516556291391E-4,6.622516556291391E-4,0.8615894039735099,6.622516556291391E-4,6.622516556291391E-4,0.030177514792899405,0.09526627218934912,5.91715976331361E-4,5.91715976331361E-4,5.91715976331361E-4,5.91715976331361E-4,0.024260355029585796,5.91715976331361E-4,0.0893491124260355,0.7579881656804733,
0.0051401869158878505,4.6728971962616824E-4,0.014485981308411215,0.23411214953271028,0.009813084112149532,4.6728971962616824E-4,4.6728971962616824E-4,0.7341121495327102,4.6728971962616824E-4,4.6728971962616824E-4,0.025465838509316767,6.211180124223603E-4,6.211180124223603E-4,6.211180124223603E-4,6.211180124223603E-4,0.013043478260869566,0.044099378881987575,0.013043478260869566,0.025465838509316767,0.8763975155279503,
0.04488888888888889,0.009333333333333334,4.4444444444444447E-4,0.08933333333333333,0.022666666666666665,4.4444444444444447E-4,0.013777777777777778,0.8137777777777777,4.4444444444444447E-4,0.00488888888888889,0.02183098591549296,7.042253521126761E-4,7.042253521126761E-4,7.042253521126761E-4,0.014788732394366198,7.042253521126761E-4,7.042253521126761E-4,0.007746478873239438,7.042253521126761E-4,0.9514084507042253,
0.0011764705882352942,0.0011764705882352942,0.0011764705882352942,0.23647058823529413,0.0011764705882352942,0.04823529411764706,0.0011764705882352942,0.7070588235294117,0.0011764705882352942,0.0011764705882352942,0.007924528301886793,0.007924528301886793,0.004150943396226415,0.20415094339622641,3.7735849056603777E-4,0.019245283018867923,0.004150943396226415,3.7735849056603777E-4,3.7735849056603777E-4,0.7513207547169811,
7.352941176470588E-4,7.352941176470588E-4,7.352941176470588E-4,0.1698529411764706,0.015441176470588236,0.015441176470588236,7.352941176470588E-4,0.7948529411764705,7.352941176470588E-4,7.352941176470588E-4,0.4951219512195122,3.484320557491289E-4,3.484320557491289E-4,3.484320557491289E-4,3.484320557491289E-4,3.484320557491289E-4,0.1397212543554007,3.484320557491289E-4,3.484320557491289E-4,0.3627177700348432,
7.142857142857143E-4,0.007857142857142858,7.142857142857143E-4,0.24357142857142858,7.142857142857143E-4,0.015000000000000001,7.142857142857143E-4,0.7292857142857142,7.142857142857143E-4,7.142857142857143E-4,0.017586206896551722,0.017586206896551722,3.448275862068966E-4,3.448275862068966E-4,3.448275862068966E-4,0.014137931034482758,0.0037931034482758625,0.0037931034482758625,3.448275862068966E-4,0.9417241379310346,
0.02169312169312169,5.291005291005291E-4,0.21216931216931217,0.11693121693121694,0.005820105820105821,0.02169312169312169,5.291005291005291E-4,0.6142857142857142,0.005820105820105821,5.291005291005291E-4,0.01752577319587629,0.03814432989690721,3.436426116838488E-4,0.0037800687285223372,3.436426116838488E-4,3.436426116838488E-4,0.11030927835051547,3.436426116838488E-4,3.436426116838488E-4,0.8285223367697594,
0.012704918032786885,0.012704918032786885,0.029098360655737704,0.13565573770491804,4.098360655737705E-4,4.098360655737705E-4,0.004508196721311476,0.8036885245901639,4.098360655737705E-4,4.098360655737705E-4,0.0455,0.050499999999999996,5.0E-4,0.0105,0.0155,5.0E-4,5.0E-4,5.0E-4,0.0055000000000000005,0.8704999999999999,
5.813953488372093E-4,0.02383720930232558,5.813953488372093E-4,0.1633720930232558,5.813953488372093E-4,5.813953488372093E-4,5.813953488372093E-4,0.7563953488372093,0.035465116279069765,0.01802325581395349,0.04950819672131147,0.01344262295081967,0.010163934426229508,3.278688524590164E-4,0.016721311475409836,0.02983606557377049,0.026557377049180327,3.278688524590164E-4,3.278688524590164E-4,0.8527868852459017,
-0.007500000000000001,8.333333333333334E-4,8.333333333333334E-4,0.15083333333333335,0.0175,0.0175,8.333333333333334E-4,0.8175,8.333333333333334E-4,8.333333333333334E-4,0.04139344262295082,0.033196721311475406,4.098360655737705E-4,0.00860655737704918,0.00860655737704918,0.061885245901639345,0.16024590163934427,4.098360655737705E-4,4.098360655737705E-4,0.6848360655737704,
0.028275862068965516,6.896551724137932E-4,0.035172413793103444,0.1524137931034483,0.035172413793103444,0.007586206896551725,6.896551724137932E-4,0.7248275862068965,0.007586206896551725,0.007586206896551725,0.034687499999999996,0.053437500000000006,3.125E-4,0.0034375000000000005,3.125E-4,0.0128125,3.125E-4,3.125E-4,3.125E-4,0.8940625000000001,
4.975124378109454E-4,4.975124378109454E-4,0.005472636815920398,0.19950248756218905,4.975124378109454E-4,0.010447761194029851,4.975124378109454E-4,0.781592039800995,4.975124378109454E-4,4.975124378109454E-4,4.098360655737705E-4,0.020901639344262292,0.00860655737704918,4.098360655737705E-4,4.098360655737705E-4,4.098360655737705E-4,4.098360655737705E-4,4.098360655737705E-4,0.30368852459016393,0.6643442622950819,
0.004453441295546559,0.008502024291497975,4.0485829959514174E-4,0.21497975708502026,4.0485829959514174E-4,4.0485829959514174E-4,4.0485829959514174E-4,0.7534412955465587,0.004453441295546559,0.012550607287449392,0.031937172774869106,0.01099476439790576,5.235602094240838E-4,0.016230366492146597,5.235602094240838E-4,0.01099476439790576,0.031937172774869106,0.005759162303664922,5.235602094240838E-4,0.8905759162303665,
0.01842105263157895,0.03596491228070175,8.771929824561404E-4,0.11491228070175438,8.771929824561404E-4,8.771929824561404E-4,0.01842105263157895,0.7991228070175438,8.771929824561404E-4,0.009649122807017544,0.10158227848101266,0.022468354430379745,3.1645569620253165E-4,0.12373417721518988,3.1645569620253165E-4,0.0034810126582278484,0.006645569620253164,3.1645569620253165E-4,3.1645569620253165E-4,0.7408227848101265,
0.045054945054945054,0.001098901098901099,0.001098901098901099,0.06703296703296703,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.8802197802197802,0.001098901098901099,0.001098901098901099,0.14044117647058824,7.352941176470588E-4,7.352941176470588E-4,7.352941176470588E-4,7.352941176470588E-4,7.352941176470588E-4,7.352941176470588E-4,7.352941176470588E-4,7.352941176470588E-4,0.8536764705882353,
0.04416058394160584,3.6496350364963507E-4,3.6496350364963507E-4,0.13905109489051096,0.022262773722627735,0.018613138686131386,0.011313868613138687,0.7485401459854014,0.014963503649635035,3.6496350364963507E-4,0.03297297297297297,5.405405405405405E-4,5.405405405405405E-4,5.405405405405405E-4,5.405405405405405E-4,0.005945945945945947,5.405405405405405E-4,5.405405405405405E-4,5.405405405405405E-4,0.9572972972972973,
8.849557522123895E-4,8.849557522123895E-4,8.849557522123895E-4,0.4256637168141593,8.849557522123895E-4,8.849557522123895E-4,0.018584070796460177,0.54070796460177,0.009734513274336285,8.849557522123895E-4,0.01764705882352941,0.024567474048442905,3.460207612456748E-4,3.460207612456748E-4,3.460207612456748E-4,3.460207612456748E-4,3.460207612456748E-4,0.0038062283737024223,3.460207612456748E-4,0.9519031141868513,
0.030722891566265058,6.024096385542169E-4,0.006626506024096386,0.1753012048192771,0.006626506024096386,6.024096385542169E-4,6.024096385542169E-4,0.7777108433734939,6.024096385542169E-4,6.024096385542169E-4,0.012970711297071131,0.008786610878661089,4.184100418410042E-4,0.01715481171548117,0.012970711297071131,4.184100418410042E-4,0.03807531380753138,4.184100418410042E-4,0.01715481171548117,0.8916317991631799,
5.0E-4,5.0E-4,5.0E-4,0.24050000000000002,5.0E-4,5.0E-4,0.0105,0.7404999999999999,0.0055000000000000005,5.0E-4,0.4523219814241486,3.0959752321981426E-4,3.0959752321981426E-4,0.009597523219814242,3.0959752321981426E-4,3.0959752321981426E-4,0.028173374613003094,3.0959752321981426E-4,0.006501547987616099,0.5018575851393189,
0.09410828025477708,0.17372611464968152,0.07977707006369426,0.16735668789808916,0.03200636942675159,0.051114649681528665,0.10684713375796177,0.1912420382165605,0.051114649681528665,0.052707006369426754,0.16020408163265307,0.09217687074829932,0.10238095238095239,0.09217687074829932,0.06496598639455783,0.04795918367346939,0.12278911564625851,0.11598639455782313,0.09217687074829932,0.10918367346938776,
0.03742331288343558,0.006748466257668713,6.134969325153375E-4,0.2214723926380368,0.006748466257668713,6.134969325153375E-4,0.006748466257668713,0.7184049079754601,6.134969325153375E-4,6.134969325153375E-4,0.01564885496183206,0.027099236641221373,3.816793893129771E-4,3.816793893129771E-4,0.030916030534351144,3.816793893129771E-4,0.004198473282442748,3.816793893129771E-4,3.816793893129771E-4,0.9202290076335877,
7.751937984496124E-4,7.751937984496124E-4,7.751937984496124E-4,0.3186046511627907,7.751937984496124E-4,7.751937984496124E-4,0.03953488372093023,0.6286821705426356,0.008527131782945736,7.751937984496124E-4,0.2786290322580645,0.020564516129032255,0.0125,0.008467741935483872,4.032258064516129E-4,0.016532258064516126,0.11330645161290323,4.032258064516129E-4,4.032258064516129E-4,0.5487903225806451,
0.01606217616580311,5.181347150259067E-4,5.181347150259067E-4,0.161139896373057,5.181347150259067E-4,0.005699481865284975,5.181347150259067E-4,0.8088082901554404,0.005699481865284975,5.181347150259067E-4,0.023735408560311283,0.004280155642023347,3.891050583657588E-4,3.891050583657588E-4,0.004280155642023347,3.891050583657588E-4,0.035408560311284046,3.891050583657588E-4,3.891050583657588E-4,0.9303501945525292,
4.5045045045045046E-4,0.0049549549549549555,0.00945945945945946,0.18963963963963965,4.5045045045045046E-4,4.5045045045045046E-4,4.5045045045045046E-4,0.7752252252252252,0.013963963963963964,0.0049549549549549555,0.06179245283018868,0.0051886792452830195,0.09952830188679246,0.014622641509433962,4.716981132075472E-4,4.716981132075472E-4,0.26933962264150946,4.716981132075472E-4,4.716981132075472E-4,0.5476415094339623,
-0.004326923076923077,0.005288461538461539,0.014903846153846155,0.24086538461538462,0.005288461538461539,0.005288461538461539,4.807692307692308E-4,0.73125,4.807692307692308E-4,4.807692307692308E-4,0.01535580524344569,3.745318352059925E-4,0.011610486891385769,0.07153558052434457,0.041573033707865165,0.04531835205992509,0.05655430711610487,3.745318352059925E-4,3.745318352059925E-4,0.7569288389513108,
0.0011764705882352942,0.0011764705882352942,0.1776470588235294,0.37764705882352945,0.0011764705882352942,0.0011764705882352942,0.0011764705882352942,0.4247058823529412,0.0011764705882352942,0.012941176470588237,0.052,5.714285714285715E-4,5.714285714285715E-4,5.714285714285715E-4,5.714285714285715E-4,5.714285714285715E-4,5.714285714285715E-4,5.714285714285715E-4,5.714285714285715E-4,0.9434285714285714,
0.025878594249201275,0.016293929712460062,3.194888178913738E-4,0.0610223642172524,3.194888178913738E-4,3.194888178913738E-4,0.029073482428115013,0.8597444089456869,0.003514376996805112,0.003514376996805112,0.07302631578947368,6.578947368421052E-4,6.578947368421052E-4,6.578947368421052E-4,6.578947368421052E-4,0.007236842105263159,0.04671052631578947,0.007236842105263159,0.007236842105263159,0.8559210526315789,
0.005555555555555556,0.025757575757575757,5.05050505050505E-4,0.13181818181818183,5.05050505050505E-4,0.010606060606060607,5.05050505050505E-4,0.7934343434343434,5.05050505050505E-4,0.030808080808080805,0.2796954314720812,5.076142131979696E-4,0.015736040609137057,0.03096446700507614,5.076142131979696E-4,5.076142131979696E-4,5.076142131979696E-4,5.076142131979696E-4,5.076142131979696E-4,0.6705583756345177,
0.009813084112149532,0.0051401869158878505,4.6728971962616824E-4,0.08457943925233645,0.014485981308411215,0.042523364485981305,0.0051401869158878505,0.8369158878504672,4.6728971962616824E-4,4.6728971962616824E-4,0.03380952380952381,0.05285714285714285,4.761904761904762E-4,4.761904761904762E-4,4.761904761904762E-4,4.761904761904762E-4,0.11952380952380953,4.761904761904762E-4,0.005238095238095239,0.7861904761904762,
0.021465968586387434,5.235602094240838E-4,5.235602094240838E-4,0.05287958115183246,5.235602094240838E-4,0.01099476439790576,0.021465968586387434,0.8853403141361256,0.005759162303664922,5.235602094240838E-4,0.030981595092024538,0.034049079754601225,0.006441717791411043,3.0674846625766873E-4,3.0674846625766873E-4,3.0674846625766873E-4,0.19049079754601228,0.0033742331288343563,0.00950920245398773,0.7242331288343559,
0.006918238993710692,6.28930817610063E-4,6.28930817610063E-4,0.32767295597484275,0.006918238993710692,6.28930817610063E-4,6.28930817610063E-4,0.6547169811320754,6.28930817610063E-4,6.28930817610063E-4,0.008051948051948052,0.02883116883116883,2.5974025974025974E-4,2.5974025974025974E-4,2.5974025974025974E-4,2.5974025974025974E-4,0.02883116883116883,2.5974025974025974E-4,0.3119480519480519,0.6210389610389611,
0.004198473282442748,0.00801526717557252,3.816793893129771E-4,0.038549618320610685,0.004198473282442748,3.816793893129771E-4,3.816793893129771E-4,0.9393129770992367,0.004198473282442748,3.816793893129771E-4,0.18734939759036146,0.06686746987951807,0.006626506024096386,6.024096385542169E-4,0.030722891566265058,6.024096385542169E-4,0.09096385542168675,6.024096385542169E-4,6.024096385542169E-4,0.6150602409638554,
0.033116883116883114,6.493506493506494E-4,6.493506493506494E-4,0.2603896103896104,6.493506493506494E-4,6.493506493506494E-4,0.026623376623376622,0.6759740259740259,6.493506493506494E-4,6.493506493506494E-4,0.016935483870967744,0.008870967741935484,8.064516129032258E-4,0.016935483870967744,8.064516129032258E-4,8.064516129032258E-4,0.025,8.064516129032258E-4,8.064516129032258E-4,0.9282258064516129,
0.05761904761904762,4.761904761904762E-4,0.014761904761904763,0.16714285714285715,4.761904761904762E-4,4.761904761904762E-4,0.01,0.71,4.761904761904762E-4,0.03857142857142857,0.027419354838709675,0.0059139784946236566,5.376344086021505E-4,5.376344086021505E-4,0.016666666666666666,5.376344086021505E-4,5.376344086021505E-4,0.09193548387096775,0.011290322580645162,0.8446236559139785,
0.028651685393258425,5.617977528089888E-4,5.617977528089888E-4,0.0904494382022472,5.617977528089888E-4,5.617977528089888E-4,5.617977528089888E-4,0.8207865168539326,0.056741573033707866,5.617977528089888E-4,4.329004329004329E-4,4.329004329004329E-4,4.329004329004329E-4,4.329004329004329E-4,4.329004329004329E-4,4.329004329004329E-4,0.05670995670995671,4.329004329004329E-4,0.026406926406926406,0.9138528138528138,
8.333333333333334E-4,8.333333333333334E-4,8.333333333333334E-4,0.1925,0.009166666666666667,0.025833333333333333,8.333333333333334E-4,0.7675,8.333333333333334E-4,8.333333333333334E-4,0.025123152709359605,0.13349753694581282,0.059605911330049256,4.926108374384237E-4,4.926108374384237E-4,4.926108374384237E-4,0.020197044334975368,4.926108374384237E-4,0.039901477832512314,0.7197044334975369,
0.004545454545454546,0.025206611570247933,0.0128099173553719,0.14090909090909093,0.016942148760330577,4.132231404958678E-4,0.004545454545454546,0.793801652892562,4.132231404958678E-4,4.132231404958678E-4,0.42384341637010675,0.025266903914590747,0.01103202846975089,3.5587188612099647E-4,0.003914590747330961,3.5587188612099647E-4,3.5587188612099647E-4,0.039501779359430604,3.5587188612099647E-4,0.49501779359430603,
0.12571860816944022,0.06822995461422088,0.027382753403933438,0.1605143721633888,0.07579425113464448,0.11664145234493191,0.07276853252647504,0.2437216338880484,0.04099848714069592,0.06822995461422088,0.08026666666666667,0.09893333333333333,0.0936,0.040266666666666666,0.13093333333333335,0.10160000000000001,0.10160000000000001,0.12293333333333334,0.0536,0.17626666666666665,
4.366812227074236E-4,4.366812227074236E-4,4.366812227074236E-4,0.2842794759825327,4.366812227074236E-4,4.366812227074236E-4,0.00480349344978166,0.6991266375545852,0.009170305676855896,4.366812227074236E-4,0.2890845070422535,0.01795774647887324,3.5211267605633805E-4,0.014436619718309857,3.5211267605633805E-4,0.07077464788732395,3.5211267605633805E-4,3.5211267605633805E-4,3.5211267605633805E-4,0.6059859154929578,
0.107,3.333333333333334E-4,0.016999999999999998,0.10033333333333334,3.333333333333334E-4,0.007,3.333333333333334E-4,0.7436666666666667,0.023666666666666666,3.333333333333334E-4,0.03370165745856354,0.028176795580110495,0.022651933701657457,0.11657458563535912,5.524861878453039E-4,0.011602209944751382,5.524861878453039E-4,5.524861878453039E-4,5.524861878453039E-4,0.7850828729281768,
