0.5461165048543689,0.4538834951456311
0.6168674698795181,0.38313253012048193
0.4343163538873995,0.5656836461126006
0.4318936877076412,0.5681063122923588
0.2747747747747748,0.7252252252252253
0.4166666666666667,0.5833333333333334
0.6487985212569316,0.3512014787430684
0.6596244131455399,0.3403755868544601
0.6460905349794238,0.35390946502057613
0.25508317929759705,0.744916820702403
0.5,0.5
0.4,0.6
0.43342036553524804,0.566579634464752
0.3793859649122807,0.6206140350877193
0.4020618556701031,0.5979381443298969
0.3412887828162291,0.6587112171837709
0.4350132625994695,0.5649867374005305
0.5532879818594104,0.4467120181405896
0.4222737819025522,0.5777262180974478
0.4444444444444444,0.5555555555555556
0.6343115124153499,0.3656884875846501
0.6197183098591549,0.38028169014084506
0.4449760765550239,0.5550239234449761
0.7108108108108108,0.2891891891891892
0.3593073593073593,0.6406926406926406
0.4004149377593361,0.5995850622406639
0.37658227848101267,0.6234177215189873
0.5104166666666666,0.4895833333333333
0.6353467561521253,0.36465324384787473
0.471875,0.528125
0.5706666666666667,0.42933333333333334
0.6130790190735694,0.3869209809264305
0.24285714285714285,0.7571428571428571
0.3215130023640662,0.6784869976359338
0.32558139534883723,0.6744186046511628
0.39375,0.60625
0.5495495495495496,0.45045045045045046
0.36058700209643607,0.639412997903564
0.32967032967032966,0.6703296703296703
0.3118279569892473,0.6881720430107527
0.451685393258427,0.5483146067415731
0.5639269406392694,0.4360730593607306
0.2651162790697674,0.7348837209302326
0.4008810572687225,0.5991189427312775
0.5969498910675382,0.40305010893246185
0.2810945273631841,0.7189054726368159
0.40987654320987654,0.5901234567901235
0.3824091778202677,0.6175908221797323
0.6811279826464208,0.3188720173535792
0.3835294117647059,0.6164705882352941
0.3421750663129973,0.6578249336870027
0.4288888888888889,0.5711111111111111
0.511520737327189,0.48847926267281105
0.4378947368421053,0.5621052631578948
0.3269230769230769,0.6730769230769231
0.6731182795698925,0.32688172043010755
0.5012658227848101,0.49873417721518987
0.5047169811320755,0.49528301886792453
0.3694390715667311,0.6305609284332688
0.2922794117647059,0.7077205882352942
0.6121495327102804,0.3878504672897196
0.5539568345323741,0.4460431654676259
0.5303030303030303,0.4696969696969697
0.4352078239608802,0.5647921760391198
0.3715170278637771,0.628482972136223
0.4627151051625239,0.5372848948374761
0.638030888030888,0.36196911196911197
0.44639376218323584,0.5536062378167641
0.6237006237006237,0.3762993762993763
